timestamp,ip_src,ip_dst,ip_proto,sport,dport,tcp_flags,label
1718871516.493996,192.168.200.120,20.50.80.214,6,49923,443,A,0
1718871516.512169,192.168.200.120,20.50.80.214,6,49923,443,PA,0
1718871516.535502,192.168.200.120,20.50.80.214,6,49923,443,PA,0
1718871516.551998,192.168.200.120,20.50.80.214,6,49923,443,PA,0
1718871516.575996,192.168.200.52,239.255.255.250,17,34832,1900,0,0
1718871516.900165,192.168.200.79,192.168.200.255,17,137,137,0,0
1718871516.913182,20.50.80.214,192.168.200.120,6,443,49923,PA,0
1718871516.938794,20.50.80.214,192.168.200.120,6,443,49923,A,0
1718871516.963221,192.168.200.120,20.50.80.214,6,49923,443,A,0
1718871516.982913,20.50.80.214,192.168.200.120,6,443,49923,PA,0
1718871517.000755,192.168.200.120,20.50.80.214,6,49923,443,A,0
1718871517.022612,192.168.200.79,239.255.255.250,17,56366,3702,0,0
1718871517.148869,192.168.200.79,192.168.200.255,17,137,137,0,0
1718871517.622899,192.168.200.121,224.0.0.251,17,5353,5353,0,0
1718871517.706399,192.168.200.120,192.168.11.3,17,51326,53,0,0
1718871517.739959,192.168.200.120,192.168.11.3,17,61198,53,0,0
1718871517.778578,192.168.11.3,192.168.200.120,17,53,51326,0,0
1718871517.794622,192.168.11.3,192.168.200.120,17,53,61198,0,0
1718871517.822443,192.168.200.120,104.18.186.31,17,60892,443,0,0
1718871517.845349,192.168.200.120,104.18.186.31,17,60892,443,0,0
1718871517.865992,104.18.186.31,192.168.200.120,17,443,60892,0,0
1718871517.995028,104.18.186.31,192.168.200.120,17,443,60892,0,0
1718871518.020116,192.168.200.120,13.107.246.55,6,49829,443,A,0
1718871518.045013,192.168.200.120,104.18.186.31,17,60892,443,0,0
1718871518.066077,104.18.186.31,192.168.200.120,17,443,60892,0,0
1718871518.088249,192.168.200.120,104.18.186.31,17,60892,443,0,0
1718871518.110371,104.18.186.31,192.168.200.120,17,443,60892,0,0
1718871518.129065,104.18.186.31,192.168.200.120,17,443,60892,0,0
1718871518.151573,104.18.186.31,192.168.200.120,17,443,60892,0,0
1718871518.171819,192.168.200.120,104.18.186.31,17,60892,443,0,0
1718871518.194096,104.18.186.31,192.168.200.120,17,443,60892,0,0
1718871518.214109,192.168.200.120,104.18.186.31,17,60892,443,0,0
1718871518.234509,192.168.200.120,104.18.186.31,17,60892,443,0,0
1718871518.258665,192.168.200.120,104.18.186.31,17,60892,443,0,0
1718871518.277943,104.18.186.31,192.168.200.120,17,443,60892,0,0
1718871518.297029,104.18.186.31,192.168.200.120,17,443,60892,0,0
1718871518.316851,104.18.186.31,192.168.200.120,17,443,60892,0,0
1718871518.340902,104.18.186.31,192.168.200.120,17,443,60892,0,0
1718871518.359342,192.168.200.120,104.18.186.31,17,60892,443,0,0
1718871518.380597,192.168.200.120,104.18.186.31,17,60892,443,0,0
1718871518.40065,104.18.186.31,192.168.200.120,17,443,60892,0,0
1718871518.424736,192.168.200.120,104.18.186.31,17,60892,443,0,0
1718871518.44193,13.107.246.55,192.168.200.120,6,443,49829,A,0
1718871518.90448,192.168.200.79,239.255.255.250,17,56366,3702,0,0
1718871519.319616,192.168.200.188,239.255.255.250,17,50573,3702,0,0
1718871519.421664,192.168.200.188,239.255.255.250,17,50573,3702,0,0
1718871519.649289,192.168.200.188,239.255.255.250,17,50573,3702,0,0
1718871520.069768,192.168.200.188,192.168.200.255,17,137,137,0,0
1718871520.084384,192.168.200.188,239.255.255.250,17,50573,3702,0,0
1718871520.21903,192.168.200.120,20.199.120.151,6,49308,443,PA,0
1718871520.483685,20.199.120.151,192.168.200.120,6,443,49308,PA,0
1718871520.533004,192.168.200.120,20.199.120.151,6,49308,443,A,0
1718871520.659759,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871520.68553,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871520.708215,142.251.47.206,192.168.200.120,17,443,50783,0,0
1718871520.732824,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871520.832107,192.168.200.188,192.168.200.255,17,137,137,0,0
1718871520.887638,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871520.920151,142.251.47.206,192.168.200.120,17,443,50783,0,0
1718871520.94207,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871520.973075,142.251.47.206,192.168.200.120,17,443,50783,0,0
1718871521.001965,142.251.47.206,192.168.200.120,17,443,50783,0,0
1718871521.469053,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871521.496583,192.168.200.188,239.255.255.250,17,50573,3702,0,0
1718871521.521369,192.168.200.68,255.255.255.255,17,39417,29810,0,0
1718871521.596913,192.168.200.130,224.0.0.251,17,5353,5353,0,0
1718871521.62082,192.168.200.188,192.168.200.255,17,137,137,0,0
1718871522.105185,192.168.200.121,224.0.0.251,17,5353,5353,0,0
1718871522.384375,192.168.200.120,54.149.204.249,6,49393,443,A,0
1718871522.696385,192.168.200.188,239.255.255.250,17,50573,3702,0,0
1718871522.718764,54.149.204.249,192.168.200.120,6,443,49393,A,0
1718871522.772407,192.168.200.121,224.0.0.251,17,5353,5353,0,0
1718871523.36487,192.168.200.111,239.255.255.250,17,59904,1900,0,0
1718871523.460338,192.168.200.111,239.255.255.250,17,59907,1900,0,0
1718871523.658256,13.107.42.12,192.168.200.120,6,443,49812,RA,0
1718871523.688588,192.168.200.78,224.0.0.251,17,5353,5353,0,0
1718871524.384417,192.168.200.111,239.255.255.250,17,59904,1900,0,0
1718871524.489565,192.168.200.111,239.255.255.250,17,59907,1900,0,0
1718871524.700433,192.168.200.188,239.255.255.250,17,50573,3702,0,0
1718871524.850137,192.168.200.48,224.0.0.251,17,5353,5353,0,0
1718871525.407731,192.168.200.111,239.255.255.250,17,59904,1900,0,0
1718871525.431436,192.168.200.111,239.255.255.250,17,59907,1900,0,0
1718871526.43105,192.168.200.111,239.255.255.250,17,59904,1900,0,0
1718871526.462358,192.168.200.111,239.255.255.250,17,59907,1900,0,0
1718871526.488883,192.168.200.120,13.107.21.239,6,49845,443,A,0
1718871526.648643,13.107.21.239,192.168.200.120,6,443,49845,A,0
1718871527.762328,192.168.200.111,224.0.0.251,17,5353,5353,0,0
1718871528.692699,192.168.200.111,224.0.0.251,17,5353,5353,0,0
1718871529.34124,52.108.56.17,192.168.200.120,6,443,49737,PA,0
1718871529.414423,192.168.200.120,52.108.56.17,6,49737,443,A,0
1718871530.723313,192.168.200.120,3.161.94.17,6,49853,443,A,0
1718871530.745545,3.161.94.17,192.168.200.120,6,443,49853,A,0
1718871531.113229,192.168.200.108,224.0.0.251,17,5353,5353,0,0
1718871531.564219,192.168.200.68,255.255.255.255,17,39417,29810,0,0
1718871532.266144,192.168.200.120,172.217.170.132,17,57725,443,0,0
1718871532.29207,192.168.200.120,172.217.170.132,17,57725,443,0,0
1718871532.314332,192.168.200.120,172.217.170.132,17,57725,443,0,0
1718871532.353136,172.217.170.132,192.168.200.120,17,443,57725,0,0
1718871532.379388,192.168.200.120,172.217.170.132,17,57725,443,0,0
1718871532.407589,172.217.170.132,192.168.200.120,17,443,57725,0,0
1718871532.440162,192.168.200.120,172.217.170.132,17,57725,443,0,0
1718871532.465404,172.217.170.132,192.168.200.120,17,443,57725,0,0
1718871532.485283,192.168.200.120,172.217.170.132,17,57725,443,0,0
1718871532.512573,172.217.170.132,192.168.200.120,17,443,57725,0,0
1718871532.53283,192.168.200.120,172.217.170.132,17,57725,443,0,0
1718871532.559192,172.217.170.132,192.168.200.120,17,443,57725,0,0
1718871532.582051,192.168.200.120,172.217.170.132,17,57725,443,0,0
1718871532.607652,172.217.170.132,192.168.200.120,17,443,57725,0,0
1718871532.628567,172.217.170.132,192.168.200.120,17,443,57725,0,0
1718871532.648059,172.217.170.132,192.168.200.120,17,443,57725,0,0
1718871533.807369,192.168.200.120,172.217.170.132,17,57725,443,0,0
1718871533.823996,20.140.56.69,192.168.200.120,6,443,49327,RA,0
1718871539.326294,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871539.354414,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871539.378114,142.251.47.206,192.168.200.120,17,443,50783,0,0
1718871539.398704,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871539.484971,192.168.200.79,239.255.255.250,17,59049,1900,0,0
1718871539.508999,192.168.200.79,239.255.255.250,17,59050,1900,0,0
1718871539.572373,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871539.590368,142.251.47.206,192.168.200.120,17,443,50783,0,0
1718871539.609671,142.251.47.206,192.168.200.120,17,443,50783,0,0
1718871539.639196,142.251.47.206,192.168.200.120,17,443,50783,0,0
1718871539.660936,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871539.684173,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871539.708297,142.251.47.206,192.168.200.120,17,443,50783,0,0
1718871539.882295,192.168.200.120,13.107.42.16,6,49873,443,A,0
1718871540.072766,13.107.42.16,192.168.200.120,6,443,49873,A,0
1718871540.117953,192.168.200.120,13.107.42.16,6,49872,443,A,0
1718871540.318999,13.107.42.16,192.168.200.120,6,443,49872,A,0
1718871540.485128,192.168.200.79,239.255.255.250,17,59049,1900,0,0
1718871540.507985,192.168.200.79,239.255.255.250,17,59050,1900,0,0
1718871541.354049,192.168.200.120,239.255.255.250,17,62730,1900,0,0
1718871541.383225,192.168.200.120,239.255.255.250,17,62732,1900,0,0
1718871541.489717,192.168.200.79,239.255.255.250,17,59049,1900,0,0
1718871541.686113,192.168.200.68,255.255.255.255,17,39417,29810,0,0
1718871542.082466,192.168.200.231,239.254.127.63,17,48000,48000,0,0
1718871542.100029,192.168.200.67,239.254.127.63,17,48000,48000,0,0
1718871542.272032,192.168.200.231,239.254.127.63,17,48000,48000,0,0
1718871542.364,192.168.200.120,239.255.255.250,17,62730,1900,0,0
1718871542.382355,192.168.200.120,239.255.255.250,17,62732,1900,0,0
1718871542.49282,192.168.200.79,239.255.255.250,17,59049,1900,0,0
1718871542.517118,192.168.200.79,239.255.255.250,17,59050,1900,0,0
1718871542.607823,192.168.200.120,172.217.170.138,6,49886,443,A,0
1718871542.631403,172.217.170.138,192.168.200.120,6,443,49886,A,0
1718871543.377762,192.168.200.120,239.255.255.250,17,62732,1900,0,0
1718871543.861362,192.168.200.120,239.255.255.250,17,62730,1900,0,0
1718871543.881285,192.168.200.120,74.125.71.188,6,49331,5228,A,0
1718871544.047895,192.168.200.120,74.125.71.188,6,49330,5228,A,0
1718871544.081703,74.125.71.188,192.168.200.120,6,5228,49331,A,0
1718871544.382322,74.125.71.188,192.168.200.120,6,5228,49330,A,0
1718871544.402213,192.168.200.120,239.255.255.250,17,62732,1900,0,0
1718871544.481685,192.168.200.120,239.255.255.250,17,62730,1900,0,0
1718871544.496896,52.108.56.17,192.168.200.120,6,443,49737,PA,0
1718871544.530569,192.168.200.120,52.108.56.17,6,49737,443,A,0
1718871544.844734,192.168.200.48,224.0.0.251,17,5353,5353,0,0
1718871546.17563,192.168.200.120,3.161.94.17,6,49853,443,FA,0
1718871546.206876,3.161.94.17,192.168.200.120,6,443,49853,FA,0
1718871546.626234,192.168.200.120,3.161.94.17,6,49853,443,A,0
1718871546.645278,192.168.200.146,239.255.255.250,17,51503,1900,0,0
1718871547.628855,192.168.200.146,239.255.255.250,17,51503,1900,0,0
1718871548.623667,192.168.200.146,239.255.255.250,17,51503,1900,0,0
1718871549.638684,192.168.200.146,239.255.255.250,17,51503,1900,0,0
1718871550.300798,192.168.200.108,224.0.0.22,2,0,0,0,0
1718871550.992249,192.168.200.108,224.0.0.22,2,0,0,0,0
1718871551.773599,192.168.200.120,104.18.186.31,17,56950,443,0,0
1718871551.804327,192.168.200.120,104.18.186.31,17,56950,443,0,0
1718871551.843501,192.168.200.120,104.18.186.31,17,56950,443,0,0
1718871551.865974,104.18.186.31,192.168.200.120,17,443,56950,0,0
1718871556.45423,104.18.186.31,192.168.200.120,17,443,56950,0,0
1718871556.478651,104.18.186.31,192.168.200.120,17,443,56950,0,0
1718871556.498933,192.168.200.120,104.18.186.31,17,56950,443,0,0
1718871556.523569,192.168.200.68,255.255.255.255,17,56127,29810,0,0
1718871556.55196,104.18.186.31,192.168.200.120,17,443,56950,0,0
1718871556.578015,104.18.186.31,192.168.200.120,17,443,56950,0,0
1718871556.596808,104.18.186.31,192.168.200.120,17,443,56950,0,0
1718871556.620991,192.168.200.120,104.18.186.31,17,56950,443,0,0
1718871556.645035,192.168.200.120,104.18.186.31,17,56950,443,0,0
1718871556.670589,104.18.186.31,192.168.200.120,17,443,56950,0,0
1718871556.693825,104.18.186.31,192.168.200.120,17,443,56950,0,0
1718871556.720086,192.168.200.120,104.18.186.31,17,56950,443,0,0
1718871556.751587,192.168.200.188,239.255.255.250,17,65011,1900,0,0
1718871557.416047,192.168.200.87,239.255.255.250,17,40048,1900,0,0
1718871557.440752,192.168.200.87,239.255.255.250,17,40048,1900,0,0
1718871557.464353,192.168.200.87,239.255.255.250,17,40048,1900,0,0
1718871557.493643,192.168.200.120,20.238.236.234,6,49328,443,A,0
1718871557.60198,192.168.200.120,172.217.170.138,6,49886,443,FA,0
1718871557.628725,172.217.170.138,192.168.200.120,6,443,49886,FA,0
1718871557.670331,192.168.200.120,172.217.170.138,6,49886,443,A,0
1718871557.693597,20.238.236.234,192.168.200.120,6,443,49328,A,0
1718871558.487669,192.168.200.188,239.255.255.250,17,65011,1900,0,0
1718871558.761599,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871558.796694,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871558.817062,142.251.47.206,192.168.200.120,17,443,50783,0,0
1718871558.845113,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871558.874882,142.251.47.206,192.168.200.120,17,443,50783,0,0
1718871559.007843,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871559.033785,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871559.059115,142.251.47.206,192.168.200.120,17,443,50783,0,0
1718871559.082907,142.251.47.206,192.168.200.120,17,443,50783,0,0
1718871559.099139,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871559.113103,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871559.154359,142.251.47.206,192.168.200.120,17,443,50783,0,0
1718871559.489921,192.168.200.188,239.255.255.250,17,65011,1900,0,0
1718871560.190816,192.168.200.188,239.255.255.250,17,65012,1900,0,0
1718871560.383167,52.108.56.17,192.168.200.120,6,443,49737,PA,0
1718871560.44655,192.168.200.120,52.108.56.17,6,49737,443,A,0
1718871561.201608,192.168.200.188,239.255.255.250,17,65012,1900,0,0
1718871561.504079,192.168.200.130,224.0.0.251,17,5353,5353,0,0
1718871561.902766,192.168.200.68,255.255.255.255,17,56127,29810,0,0
1718871562.215886,192.168.200.188,239.255.255.250,17,65012,1900,0,0
1718871562.437623,13.107.246.55,192.168.200.120,6,443,49829,PA,0
1718871562.463703,13.107.246.55,192.168.200.120,6,443,49829,PA,0
1718871562.491328,13.107.246.55,192.168.200.120,6,443,49829,FA,0
1718871562.520655,192.168.200.120,13.107.246.55,6,49829,443,A,0
1718871562.54293,192.168.200.120,13.107.246.55,6,49829,443,FA,0
1718871562.681137,192.168.200.79,192.168.200.255,17,138,138,0,0
1718871562.707606,13.107.246.55,192.168.200.120,6,443,49829,A,0
1718871562.829821,192.168.200.241,239.255.255.250,17,59006,3702,0,0
1718871562.937274,192.168.200.241,239.255.255.250,17,59006,3702,0,0
1718871563.162515,192.168.200.241,239.255.255.250,17,59006,3702,0,0
1718871563.2334,192.168.200.188,239.255.255.250,17,65012,1900,0,0
1718871563.697771,192.168.200.78,224.0.0.251,17,5353,5353,0,0
1718871564.34042,192.168.200.111,192.168.200.255,17,137,137,0,0
1718871564.505947,192.168.200.241,239.255.255.250,17,59006,3702,0,0
1718871564.857929,192.168.200.48,224.0.0.251,17,5353,5353,0,0
1718871565.100157,192.168.200.111,192.168.200.255,17,137,137,0,0
1718871565.220203,192.168.200.120,20.199.120.151,6,49308,443,PA,0
1718871565.251513,192.168.90.61,224.0.0.22,2,0,0,0,0
1718871565.2761,0.0.0.0,255.255.255.255,17,68,67,0,0
1718871565.360926,192.168.200.1,255.255.255.255,17,67,68,0,0
1718871565.384022,192.168.200.146,239.255.255.250,17,62566,3702,0,0
1718871565.486961,20.199.120.151,192.168.200.120,6,443,49308,PA,0
1718871565.512997,192.168.200.146,239.255.255.250,17,62566,3702,0,0
1718871565.53985,192.168.200.120,20.199.120.151,6,49308,443,A,0
1718871565.570282,0.0.0.0,255.255.255.255,17,68,67,0,0
1718871565.821133,192.168.200.146,239.255.255.250,17,62566,3702,0,0
1718871565.856515,192.168.200.111,192.168.200.255,17,137,137,0,0
1718871566.439549,192.168.200.146,239.255.255.250,17,62566,3702,0,0
1718871566.564398,192.168.200.1,255.255.255.255,17,67,68,0,0
1718871566.588244,0.0.0.0,255.255.255.255,17,68,67,0,0
1718871567.016605,192.168.200.1,255.255.255.255,17,67,68,0,0
1718871567.04155,192.168.200.41,224.0.0.22,2,0,0,0,0
1718871567.077941,192.168.200.41,224.0.0.22,2,0,0,0,0
1718871567.095612,192.168.200.41,224.0.0.22,2,0,0,0,0
1718871567.121352,192.168.200.41,224.0.0.22,2,0,0,0,0
1718871567.242852,192.168.200.41,239.255.255.250,17,54275,1900,0,0
1718871567.258485,192.168.200.41,224.0.0.251,17,5353,5353,0,0
1718871567.29278,192.168.200.41,224.0.0.252,17,54048,5355,0,0
1718871567.319369,192.168.200.41,224.0.0.251,17,5353,5353,0,0
1718871567.342667,192.168.200.41,224.0.0.22,2,0,0,0,0
1718871567.446651,192.168.200.146,192.168.200.255,17,137,137,0,0
1718871567.663652,192.168.200.146,239.255.255.250,17,62566,3702,0,0
1718871567.734053,192.168.200.120,54.149.204.249,6,49393,443,A,0
1718871568.065485,54.149.204.249,192.168.200.120,6,443,49393,A,0
1718871568.10299,192.168.200.41,239.255.255.250,17,54275,1900,0,0
1718871568.292184,192.168.200.241,239.255.255.250,17,59006,3702,0,0
1718871568.526527,192.168.200.41,239.255.255.250,17,54050,1900,0,0
1718871568.636045,192.168.200.41,239.255.255.250,17,57494,1900,0,0
1718871568.986497,192.168.200.121,224.0.0.251,17,5353,5353,0,0
1718871569.015279,192.168.200.121,224.0.0.251,17,5353,5353,0,0
1718871569.274653,192.168.200.121,224.0.0.251,17,5353,5353,0,0
1718871569.380823,192.168.200.41,192.168.200.255,17,137,137,0,0
1718871569.528905,192.168.200.41,192.168.200.255,17,137,137,0,0
1718871569.560389,192.168.200.41,192.168.200.255,17,137,137,0,0
1718871569.594298,192.168.200.121,224.0.0.251,17,5353,5353,0,0
1718871569.647428,192.168.200.41,239.255.255.250,17,57494,1900,0,0
1718871569.774127,192.168.200.121,224.0.0.22,2,0,0,0,0
1718871569.806616,192.168.200.121,224.0.0.251,17,5353,5353,0,0
1718871569.841603,192.168.200.120,20.50.88.245,6,49797,443,FA,0
1718871569.996862,192.168.200.121,224.0.0.251,17,5353,5353,0,0
1718871570.022628,192.168.200.121,224.0.0.251,17,5353,5353,0,0
1718871570.048662,20.50.88.245,192.168.200.120,6,443,49797,FA,0
1718871570.104372,192.168.200.120,20.50.88.245,6,49797,443,A,0
1718871570.123994,192.168.200.121,224.0.0.251,17,5353,5353,0,0
1718871570.665559,192.168.200.41,239.255.255.250,17,57494,1900,0,0
1718871571.11249,192.168.200.121,224.0.0.251,17,5353,5353,0,0
1718871571.542423,192.168.200.41,239.255.255.250,17,54050,1900,0,0
1718871571.662963,192.168.200.120,13.107.21.239,6,49845,443,A,0
1718871571.687868,192.168.200.41,224.0.0.251,17,5353,5353,0,0
1718871571.789932,192.168.200.41,224.0.0.251,17,5353,5353,0,0
1718871571.807684,192.168.200.146,239.255.255.250,17,62566,3702,0,0
1718871571.847198,192.168.200.41,239.255.255.250,17,57494,1900,0,0
1718871571.871909,192.168.200.121,224.0.0.22,2,0,0,0,0
1718871571.899065,192.168.200.41,239.255.255.250,17,49764,1900,0,0
1718871571.924563,13.107.21.239,192.168.200.120,6,443,49845,A,0
1718871571.947912,192.168.200.41,239.255.255.250,17,54050,1900,0,0
1718871572.01934,192.168.200.121,224.0.0.251,17,5353,5353,0,0
1718871572.809928,192.168.200.41,239.255.255.250,17,49764,1900,0,0
1718871572.841607,192.168.200.184,224.0.0.251,17,5353,5353,0,0
1718871572.90303,192.168.200.79,239.255.255.250,17,56366,3702,0,0
1718871573.005493,192.168.200.121,224.0.0.251,17,5353,5353,0,0
1718871573.152164,192.168.200.121,224.0.0.251,17,5353,5353,0,0
1718871573.167828,192.168.200.79,239.255.255.250,17,56366,3702,0,0
1718871573.205088,192.168.200.70,239.255.255.250,17,64439,3702,0,0
1718871573.327859,192.168.200.70,239.255.255.250,17,64439,3702,0,0
1718871573.394949,192.168.200.121,224.0.0.251,17,5353,5353,0,0
1718871573.591211,192.168.200.70,239.255.255.250,17,64439,3702,0,0
1718871573.655736,192.168.200.79,239.255.255.250,17,56366,3702,0,0
1718871573.806412,192.168.200.41,239.255.255.250,17,49764,1900,0,0
1718871573.83725,192.168.200.184,224.0.0.251,17,5353,5353,0,0
1718871574.093002,192.168.200.70,239.255.255.250,17,64439,3702,0,0
1718871574.468765,192.168.200.70,192.168.200.255,17,137,137,0,0
1718871574.554462,192.168.200.41,239.255.255.250,17,54050,1900,0,0
1718871574.652411,192.168.200.79,239.255.255.250,17,56366,3702,0,0
1718871574.816492,192.168.200.41,239.255.255.250,17,49764,1900,0,0
1718871574.832522,192.168.200.41,224.0.0.251,17,5353,5353,0,0
1718871574.893675,192.168.200.41,224.0.0.251,17,5353,5353,0,0
1718871574.919228,192.168.200.41,239.255.255.250,17,54050,1900,0,0
1718871575.090563,192.168.200.70,239.255.255.250,17,64439,3702,0,0
1718871575.22599,192.168.200.70,192.168.200.255,17,137,137,0,0
1718871575.456008,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871575.484997,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871575.511693,142.251.47.206,192.168.200.120,17,443,50783,0,0
1718871575.537064,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871575.559662,192.168.200.184,239.255.255.250,17,51461,1900,0,0
1718871575.593408,192.168.200.184,239.255.255.250,17,51462,1900,0,0
1718871575.693011,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871575.719669,142.251.47.206,192.168.200.120,17,443,50783,0,0
1718871575.741808,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871575.777604,142.251.47.206,192.168.200.120,17,443,50783,0,0
1718871575.804962,142.251.47.206,192.168.200.120,17,443,50783,0,0
1718871575.830931,192.168.200.120,142.251.47.206,17,50783,443,0,0
1718871575.870344,142.251.47.206,192.168.200.120,17,443,50783,0,0
1718871575.987289,192.168.200.79,192.168.200.255,17,137,137,0,0
1718871576.012903,192.168.200.41,224.0.0.251,17,5353,5353,0,0
1718871576.040471,192.168.200.41,224.0.0.251,17,5353,5353,0,0
1718871576.067919,192.168.200.70,192.168.200.255,17,137,137,0,0
1718871576.404519,52.108.56.17,192.168.200.120,6,443,49737,PA,0
1718871576.460274,192.168.200.120,52.108.56.17,6,49737,443,A,0
1718871576.533228,192.168.200.79,192.168.200.255,17,137,137,0,0
1718871576.557138,192.168.200.184,239.255.255.250,17,51461,1900,0,0
1718871576.604388,192.168.200.184,239.255.255.250,17,51462,1900,0,0
1718871576.633133,192.168.200.79,239.255.255.250,17,56366,3702,0,0
1718871577.10191,192.168.200.70,239.255.255.250,17,64439,3702,0,0
1718871577.159984,192.168.200.41,239.255.255.250,17,52941,3702,0,0
1718871577.187673,192.168.200.41,239.255.255.250,17,52941,3702,0,0
1718871577.283403,192.168.200.41,239.255.255.250,17,52941,3702,0,0
1718871577.299523,192.168.200.79,192.168.200.255,17,137,137,0,0
1718871577.369428,192.168.200.41,239.255.255.250,17,52941,3702,0,0
1718871577.399482,192.168.200.41,239.255.255.250,17,52941,3702,0,0
1718871577.418857,192.168.200.41,239.255.255.250,17,52941,3702,0,0
1718871577.56597,192.168.200.41,239.255.255.250,17,54050,1900,0,0
1718871577.588867,192.168.200.184,239.255.255.250,17,51461,1900,0,0
1718871577.619093,192.168.200.184,239.255.255.250,17,51462,1900,0,0
1718871577.803796,192.168.200.41,239.255.255.250,17,52941,3702,0,0
1718871577.846772,192.168.200.41,224.0.0.251,17,5353,5353,0,0
1718871577.878625,192.168.200.41,224.0.0.251,17,5353,5353,0,0
1718871577.912375,192.168.200.41,239.255.255.250,17,52941,3702,0,0
1718871578.222496,192.168.200.41,239.255.255.250,17,52941,3702,0,0
1718871578.257753,192.168.200.153,239.254.127.63,17,48000,48000,0,0
1718871578.577465,192.168.200.184,239.255.255.250,17,51461,1900,0,0
1718871578.636397,192.168.200.79,239.255.255.250,17,56366,3702,0,0
1718871578.666639,192.168.200.41,239.255.255.250,17,52941,3702,0,0
1718871578.78016,192.168.200.41,239.255.255.250,17,52941,3702,0,0
1718871578.856185,192.168.200.41,239.255.255.250,17,52941,3702,0,0
1718871579.114724,192.168.200.70,239.255.255.250,17,64439,3702,0,0
1718871579.814946,192.168.200.120,13.107.42.12,6,50080,443,S,0
1718871579.939131,192.168.200.241,224.0.0.22,2,0,0,0,0
1718871579.971617,192.168.200.241,224.0.0.22,2,0,0,0,0
1718871580.002567,192.168.200.241,224.0.0.22,2,0,0,0,0
1718871580.034205,192.168.200.241,224.0.0.22,2,0,0,0,0
1718871580.064606,192.168.200.241,224.0.0.251,17,5353,5353,0,0
1718871580.097159,192.168.200.241,224.0.0.252,17,62025,5355,0,0
1718871580.134842,192.168.200.241,224.0.0.251,17,5353,5353,0,0
1718871580.157928,192.168.200.241,224.0.0.251,17,5353,5353,0,0
1718871580.182548,192.168.200.241,224.0.0.251,17,5353,5353,0,0
1718871580.220839,13.107.42.12,192.168.200.120,6,443,50080,SA,0
1718871580.239292,192.168.200.120,13.107.42.12,6,50080,443,A,0
1718871580.279644,192.168.200.120,13.107.42.12,6,50080,443,PA,0
1718871580.303842,13.107.42.12,192.168.200.120,6,443,50080,A,0
1718871580.376424,13.107.42.12,192.168.200.120,6,443,50080,PA,0
1718871580.400521,192.168.200.120,13.107.42.12,6,50080,443,PA,0
1718871580.432683,192.168.200.120,13.107.42.12,6,50080,443,PA,0
1718871580.456858,192.168.200.120,13.107.42.12,6,50080,443,PA,0
1718871580.480789,192.168.200.241,224.0.0.22,2,0,0,0,0
1718871580.563273,192.168.200.41,239.255.255.250,17,52941,3702,0,0
1718871580.587,13.107.42.12,192.168.200.120,6,443,50080,A,0
1718871580.622297,13.107.42.12,192.168.200.120,6,443,50080,A,0
1718871580.647046,13.107.42.12,192.168.200.120,6,443,50080,A,0
1718871580.680246,13.107.42.12,192.168.200.120,6,443,50080,PA,0
1718871580.709243,192.168.200.120,13.107.42.12,6,50080,443,A,0
1718871580.734223,192.168.200.41,239.255.255.250,17,54050,1900,0,0
1718871580.790248,192.168.200.41,239.255.255.250,17,52941,3702,0,0
1718871580.818319,192.168.200.79,239.255.255.250,17,56366,3702,0,0
1718871580.847509,192.168.200.41,239.255.255.250,17,52941,3702,0,0
1718871581.502647,192.168.200.130,224.0.0.251,17,5353,5353,0,0
1718871581.845975,192.168.200.210,239.255.255.250,17,56732,1900,0,0
1718871582.133727,192.168.200.68,255.255.255.255,17,56127,29810,0,0
1718871582.375817,192.168.200.41,239.255.255.250,17,52941,3702,0,0
1718871582.598391,192.168.200.41,239.255.255.250,17,52941,3702,0,0
1718871582.85262,192.168.200.210,239.255.255.250,17,56732,1900,0,0
1718871583.694883,192.168.200.78,224.0.0.251,17,5353,5353,0,0
1718871583.870377,192.168.200.210,239.255.255.250,17,56732,1900,0,0
1718871584.862953,192.168.200.48,224.0.0.251,17,5353,5353,0,0
